 ,1
2997,28
2998,25
2999,22
3000,20
3001,28
3002,26
3003,22
3004,22
3005,14
3006,18
3007,25
3008,19
3009,27
3010,25
3011,25
3012,23
3013,14
3014,21
3015,22
3016,22
3017,20
3018,24
3019,22
3020,31
3021,25
3022,20
3023,22
3024,28
3025,19
3026,17
3027,15
3028,20
3029,21
3030,29
3031,23
3032,27
3033,23
3034,17
3035,21
3036,23
3037,21
3038,24
3039,25
3040,19
3041,12
3042,19
3043,24
3044,19
3045,25
3046,19
3047,25
3048,18
3049,23
3050,18
3051,15
3052,28
3053,27
3054,27
3055,23
3056,24
3057,23
3058,25
3059,22
3060,26
3061,17
3062,25
3063,16
3064,27
3065,24
3066,14
3067,30
3068,18
3069,25
3070,24
3071,24
3072,21
3073,31
3074,14
3075,24
3076,28
3077,20
3078,19
3079,23
3080,24
3081,31
3082,23
3083,26
3084,19
3085,14
3086,19
3087,20
3088,18
3089,27
3090,21
3091,27
3092,21
3093,24
3094,14
3095,19
3096,19
3097,26
3098,21
3099,27
3100,21
3101,16
3102,22
3103,21
3104,26
3105,15
3106,18
3107,21
3108,24
3109,26
3110,23
3111,22
3112,23
3113,21
3114,23
3115,22
3116,30
3117,22
3118,21
3119,21
3120,20
3121,14
3122,18
3123,22
3124,22
3125,25
3126,23
3127,23
3128,23
3129,16
3130,22
3131,20
3132,31
3133,26
3134,21
3135,23
3136,19
3137,16
3138,21
3139,17
3140,20
3141,23
3142,17
3143,25
3144,22
3145,26
3146,17
3147,15
3148,21
3149,17
3150,25
3151,24
3152,29
3153,28
3154,25
3155,17
3156,23
3157,16
3158,21
3159,22
3160,15
3161,19
3162,29
3163,21
3164,23
3165,25
3166,22
3167,19
3168,19
3169,21
3170,20
3171,25
3172,21
3173,30
3174,17
3175,21
3176,17
3177,20
3178,16
3179,22
3180,24
3181,22
3182,11
3183,24
3184,27
3185,25
3186,28
3187,22
3188,28
3189,21
3190,15
3191,22
3192,24
3193,17
3194,18
3195,23
3196,20
3197,28
3198,23
3199,25
3200,17
3201,13
3202,20
3203,24
3204,27
3205,28
3206,17
3207,20
3208,27
3209,27
3210,28
3211,26
3212,27
3213,30
3214,16
3215,25
3216,17
3217,19
3218,22
3219,31
3220,15
3221,21
3222,20
3223,27
3224,27
3225,27
3226,24
3227,18
3228,31
3229,14
3230,27
3231,25
3232,28
3233,21
3234,25
3235,21
3236,28
3237,26
3238,18
3239,29
3240,21
3241,27
3242,18
3243,20
3244,13
3245,23
3246,28
3247,24
3248,29
3249,24
3250,17
3251,22
3252,13
3253,20
3254,27
3255,19
3256,16
3257,25
3258,29
3259,23
3260,20
3261,17
3262,16
3263,24
3264,30
3265,16
3266,17
3267,23
3268,21
3269,22
3270,20
3271,25
3272,24
3273,20
3274,26
3275,18
3276,17
3277,17
3278,12
3279,24
3280,13
3281,24
3282,21
3283,14
3284,18
3285,21
3286,26
3287,19
3288,21
3289,21
3290,26
3291,22
3292,27
3293,22
3294,24
3295,18
3296,18
3297,20
3298,24
3299,33
3300,34
3301,19
3302,14
3303,8
3304,15
3305,22
3306,22
3307,23
3308,26
3309,27
3310,25
3311,23
3312,20
3313,15
3314,14
3315,23
3316,22
3317,29
3318,21
3319,27
3320,19
3321,21
3322,26
3323,16
3324,17
3325,17
3326,19
3327,21
3328,21
3329,25
3330,31
3331,21
3332,20
3333,18
3334,20
3335,25
3336,25
3337,35
3338,24
3339,14
3340,20
3341,22
3342,28
3343,16
3344,27
3345,27
3346,19
3347,19
3348,16
3349,30
3350,22
3351,33
3352,20
3353,33
3354,31
3355,18
3356,28
3357,16
3358,15
3359,14
3360,21
3361,21
3362,26
3363,25
3364,16
3365,19
3366,26
3367,14
3368,17
3369,20
3370,19
3371,22
3372,26
3373,17
3374,29
3375,26
3376,16
3377,20
3378,20
3379,28
3380,28
3381,23
3382,20
3383,25
3384,13
3385,24
3386,18
3387,26
3388,20
3389,36
3390,25
3391,19
3392,20
3393,20
3394,18
3395,18
3396,23
3397,28
3398,19
3399,21
3400,26
3401,18
3402,25
3403,21
3404,29
3405,16
3406,20
3407,20
3408,18
3409,28
3410,20
3411,22
3412,19
3413,31
3414,24
3415,17
3416,17
3417,21
3418,16
3419,12
3420,19
3421,24
3422,23
3423,18
3424,17
3425,18
3426,22
3427,22
3428,18
3429,20
3430,27
3431,28
3432,23
3433,20
3434,25
3435,21
3436,24
3437,21
3438,24
3439,20
3440,21
3441,19
3442,13
3443,18
3444,22
3445,23
3446,21
3447,23
3448,20
3449,24
3450,26
3451,23
3452,22
3453,19
3454,24
3455,22
3456,25
3457,20
3458,28
3459,28
3460,27
3461,20
3462,15
3463,17
3464,23
3465,23
3466,24
3467,23
3468,30
3469,20
3470,22
3471,18
3472,23
3473,24
3474,16
3475,24
3476,17
3477,22
3478,29
3479,28
3480,22
3481,28
3482,20
3483,20
3484,21
3485,21
3486,27
3487,22
3488,19
3489,13
3490,23
3491,23
3492,20
3493,15
3494,24
3495,23
3496,18
3497,29
3498,12
3499,27
3500,27
3501,18
3502,18
3503,13
3504,23
3505,23
3506,11
3507,18
3508,21
3509,32
3510,16
3511,18
3512,12
3513,20
3514,18
3515,24
3516,15
3517,32
3518,21
3519,22
3520,19
3521,12
3522,18
3523,26
3524,17
3525,14
3526,25
3527,23
3528,20
3529,19
3530,14
3531,19
3532,16
3533,19
3534,10
3535,16
3536,14
3537,16
3538,19
3539,25
3540,22
3541,22
3542,27
3543,16
3544,26
3545,18
3546,20
3547,24
3548,16
3549,15
3550,13
3551,25
3552,24
3553,15
3554,18
3555,25
3556,23
3557,19
3558,28
3559,28
3560,19
3561,20
3562,16
3563,33
3564,10
3565,23
3566,22
3567,19
3568,17
3569,24
3570,21
3571,19
3572,19
3573,21
3574,28
3575,17
3576,19
3577,20
3578,13
3579,15
3580,25
3581,17
3582,28
3583,12
3584,22
3585,17
3586,26
3587,10
3588,23
3589,12
3590,22
3591,10
3592,19
3593,18
3594,12
3595,28
3596,18
3597,29
3598,17
3599,18
3600,22
3601,25
3602,20
3603,25
3604,22
3605,16
3606,17
3607,23
3608,32
3609,15
3610,23
3611,18
3612,17
3613,22
3614,16
3615,15
3616,15
3617,13
3618,20
3619,19
3620,23
3621,20
3622,29
3623,16
3624,21
3625,24
3626,20
3627,19
3628,28
3629,29
3630,22
3631,25
3632,20
3633,18
3634,18
3635,23
3636,26
3637,25
3638,23
3639,23
3640,27
3641,25
3642,19
3643,25
3644,18
3645,17
3646,26
3647,22
3648,13
3649,25
3650,16
3651,22
3652,15
3653,15
3654,17
3655,24
3656,24
3657,16
3658,22
3659,22
3660,17
3661,26
3662,27
3663,18
3664,16
3665,21
3666,25
3667,17
3668,19
3669,15
3670,24
3671,22
3672,18
3673,18
3674,26
3675,21
3676,22
3677,24
3678,19
3679,22
3680,13
3681,13
3682,23
3683,20
3684,30
3685,24
3686,22
3687,18
3688,13
3689,17
3690,16
3691,20
3692,22
3693,17
3694,14
3695,19
3696,17
3697,19
3698,19
3699,33
3700,22
3701,25
3702,27
3703,18
3704,16
3705,11
3706,31
3707,19
3708,20
3709,19
3710,18
3711,15
3712,21
3713,20
3714,19
3715,27
3716,17
3717,17
3718,12
3719,18
3720,19
3721,23
3722,15
3723,17
3724,15
3725,20
3726,21
3727,24
3728,26
3729,20
3730,12
3731,12
3732,23
3733,19
3734,15
3735,22
3736,20
3737,25
3738,25
3739,23
3740,19
3741,18
3742,14
3743,27
3744,15
3745,16
3746,15
3747,32
3748,26
3749,21
3750,24
3751,22
3752,19
3753,17
3754,16
3755,20
3756,20
3757,24
3758,20
3759,10
3760,16
3761,17
3762,21
3763,17
3764,22
3765,16
3766,18
3767,17
3768,20
3769,21
3770,22
3771,18
3772,19
3773,24
3774,15
3775,27
3776,22
3777,14
3778,19
3779,17
3780,20
3781,23
3782,28
3783,21
3784,17
3785,21
3786,13
3787,18
3788,19
3789,23
3790,24
3791,22
3792,25
3793,27
3794,14
3795,24
3796,14
3797,22
3798,13
3799,18
3800,17
3801,23
3802,21
3803,21
3804,20
3805,20
3806,28
3807,24
3808,24
3809,10
3810,22
3811,18
3812,19
3813,15
3814,24
3815,18
3816,23
3817,25
3818,21
3819,11
3820,26
3821,26
3822,19
3823,27
3824,26
3825,23
3826,24
3827,21
3828,20
3829,17
3830,34
3831,14
3832,17
3833,21
3834,27
3835,24
3836,28
3837,24
3838,25
3839,25
3840,16
3841,18
3842,29
3843,14
3844,22
3845,23
3846,18
3847,15
3848,21
3849,27
3850,34
3851,22
3852,23
3853,22
3854,23
3855,22
3856,30
3857,16
3858,27
3859,21
3860,12
3861,20
3862,20
3863,14
3864,20
3865,18
3866,28
3867,18
3868,24
3869,9
3870,20
3871,17
3872,20
3873,27
3874,23
3875,18
3876,16
3877,23
3878,20
3879,17
3880,19
3881,17
3882,20
3883,20
3884,18
3885,21
3886,16
3887,21
3888,21
3889,22
3890,26
3891,15
3892,23
3893,29
3894,16
3895,16
3896,24
3897,10
3898,24
3899,24
3900,16
3901,16
3902,23
3903,18
3904,21
3905,25
3906,19
3907,19
3908,17
3909,19
3910,19
3911,22
3912,30
3913,21
3914,26
3915,31
3916,15
3917,13
3918,25
3919,20
3920,17
3921,18
3922,17
3923,13
3924,14
3925,20
3926,16
3927,25
3928,17
3929,18
3930,18
3931,15
3932,18
3933,11
3934,17
3935,18
3936,19
3937,19
3938,14
3939,23
3940,19
3941,16
3942,21
3943,19
3944,19
3945,13
3946,22
3947,23
3948,18
3949,15
3950,18
3951,18
3952,18
3953,14
3954,23
3955,16
3956,20
3957,24
3958,19
3959,20
3960,16
3961,20
3962,21
3963,20
3964,25
3965,27
3966,18
3967,29
3968,21
3969,22
3970,15
3971,19
3972,14
3973,14
3974,19
3975,17
3976,22
3977,23
3978,11
3979,24
3980,17
3981,18
3982,16
3983,10
3984,15
3985,13
3986,26
3987,22
3988,17
3989,20
3990,23
3991,18
3992,15
3993,24
3994,17
3995,24
3996,22
3997,15
3998,28
3999,25
4000,19
4001,25
4002,25
4003,30
4004,15
4005,20
4006,22
4007,19
4008,26
4009,22
4010,21
4011,14
4012,24
4013,21
4014,15
4015,26
4016,15
4017,22
4018,29
4019,20
4020,22
4021,18
4022,25
4023,22
4024,22
4025,34
4026,23
4027,15
4028,25
4029,9
4030,23
4031,10
4032,18
4033,16
4034,21
4035,17
4036,18
4037,19
4038,24
4039,25
4040,26
4041,21
4042,27
4043,15
4044,30
4045,22
4046,24
4047,24
4048,12
4049,18
4050,31
4051,19
4052,19
4053,16
4054,19
4055,18
4056,21
4057,18
4058,16
4059,23
4060,27
4061,18
4062,19
4063,22
4064,20
4065,23
4066,19
4067,15
4068,23
4069,18
4070,30
4071,27
4072,19
4073,23
4074,24
4075,25
4076,14
4077,24
4078,20
4079,24
4080,17
4081,15
4082,20
4083,23
4084,21
4085,14
4086,20
4087,21
4088,10
4089,17
4090,16
4091,26
4092,21
4093,13
4094,14
4095,17
4096,25
4097,24
4098,34
4099,14
4100,20
4101,18
4102,25
4103,21
4104,24
4105,22
4106,18
4107,27
4108,24
4109,23
4110,19
4111,19
4112,22
4113,23
4114,20
4115,15
4116,24
4117,27
4118,17
4119,24
4120,23
4121,36
4122,17
4123,26
4124,21
4125,17
4126,20
4127,24
4128,16
4129,17
4130,15
4131,25
4132,20
4133,25
4134,20
4135,20
4136,20
4137,27
4138,24
4139,27
4140,33
4141,16
4142,16
4143,14
4144,28
4145,28
4146,18
4147,20
4148,26
4149,19
4150,19
4151,20
4152,26
4153,21
4154,15
4155,23
4156,15
4157,19
4158,17
4159,28
4160,19
4161,24
4162,21
4163,21
4164,22
4165,25
4166,29
4167,25
4168,27
4169,16
4170,24
4171,18
4172,16
4173,24
4174,31
4175,17
4176,13
4177,19
4178,25
4179,19
4180,21
4181,18
4182,28
4183,24
4184,27
4185,27
4186,22
4187,17
4188,21
4189,18
4190,21
4191,15
4192,22
4193,18
4194,24
4195,20
4196,21
4197,22
4198,15
4199,32
4200,23
4201,28
4202,29
4203,29
4204,13
4205,24
4206,21
4207,14
4208,19
4209,30
4210,23
4211,27
4212,24
4213,22
4214,26
4215,22
4216,25
4217,19
4218,19
4219,24
4220,23
4221,20
4222,12
4223,15
4224,24
4225,19
4226,24
4227,21
4228,23
4229,11
4230,21
4231,25
4232,25
4233,27
4234,14
4235,23
4236,19
4237,21
4238,30
4239,23
4240,22
4241,21
4242,27
4243,29
4244,23
4245,24
4246,12
4247,21
4248,26
4249,16
4250,16
4251,25
4252,24
4253,19
4254,22
4255,16
4256,27
4257,15
4258,16
4259,25
4260,29
4261,18
4262,28
4263,19
4264,23
4265,22
4266,21
4267,32
4268,22
4269,14
4270,29
4271,19
4272,18
4273,14
4274,16
4275,21
4276,16
4277,22
4278,21
4279,23
4280,23
4281,20
4282,23
4283,13
4284,32
4285,26
4286,20
4287,23
4288,18
4289,16
4290,27
4291,30
4292,33
4293,19
4294,22
4295,20
4296,14
4297,21
4298,22
4299,25
4300,26
4301,21
4302,21
4303,15
4304,23
4305,21
4306,22
4307,23
4308,25
4309,19
4310,15
4311,29
4312,24
4313,15
4314,26
4315,20
4316,11
4317,24
4318,24
4319,17
4320,25
4321,26
4322,16
4323,18
4324,24
4325,23
4326,24
4327,15
4328,22
4329,21
4330,20
4331,22
4332,23
4333,24
4334,17
4335,20
4336,16
4337,29
4338,17
4339,21
4340,22
4341,20
4342,19
4343,22
4344,27
4345,20
4346,16
4347,25
4348,18
4349,28
4350,27
4351,25
4352,21
4353,29
4354,17
4355,22
4356,22
4357,20
4358,17
4359,19
4360,19
4361,21
4362,31
4363,15
4364,21
4365,24
4366,23
4367,18
4368,28
4369,14
4370,22
4371,26
4372,26
4373,30
4374,20
4375,25
4376,21
4377,19
4378,22
4379,25
4380,23
4381,16
4382,27
4383,20
4384,23
4385,14
4386,16
4387,31
4388,29
4389,25
4390,21
4391,27
4392,26
4393,34
4394,32
4395,22
4396,21
4397,25
4398,18
4399,22
4400,22
4401,21
4402,18
4403,24
4404,19
4405,19
4406,25
4407,20
4408,20
4409,25
4410,31
4411,20
4412,17
4413,26
4414,23
4415,32
4416,23
4417,27
4418,20
4419,26
4420,27
4421,26
4422,22
4423,25
4424,28
4425,26
4426,21
4427,25
4428,21
4429,25
4430,22
4431,15
4432,20
4433,11
4434,27
4435,30
4436,14
4437,25
4438,22
4439,17
4440,19
4441,19
4442,26
4443,26
4444,29
4445,22
4446,23
4447,22
4448,21
4449,17
4450,12
4451,23
4452,19
4453,20
4454,21
4455,20
4456,26
4457,20
4458,30
4459,25
4460,15
4461,21
4462,25
4463,26
4464,28
4465,20
4466,30
4467,22
4468,28
4469,29
4470,26
4471,20
4472,22
4473,27
4474,18
4475,27
4476,21
4477,21
4478,20
4479,32
4480,26
4481,32
4482,23
4483,24
4484,29
4485,17
4486,16
4487,30
4488,17
4489,21
4490,20
4491,33
4492,20
4493,28
4494,24
4495,30
4496,30
4497,20
4498,26
4499,20
4500,24
4501,26
4502,29
4503,25
4504,19
4505,23
4506,25
4507,19
4508,30
4509,30
4510,15
4511,27
4512,28
4513,24
4514,13
4515,19
4516,13
4517,18
4518,27
4519,23
4520,26
4521,30
4522,22
4523,17
4524,24
4525,25
4526,25
4527,18
4528,26
4529,28
4530,27
4531,18
4532,10
4533,22
4534,21
4535,26
4536,15
4537,27
4538,22
4539,20
4540,30
4541,25
4542,17
4543,18
4544,25
4545,17
4546,26
4547,22
4548,23
4549,24
4550,16
4551,25
4552,13
4553,21
4554,26
4555,24
4556,15
4557,20
4558,27
4559,30
4560,16
4561,31
4562,26
4563,26
4564,17
4565,27
4566,24
4567,23
4568,26
4569,26
4570,25
4571,24
4572,18
4573,20
4574,21
4575,15
4576,13
4577,19
4578,13
4579,19
4580,24
4581,26
4582,25
4583,30
4584,15
4585,30
4586,21
4587,24
4588,23
4589,31
4590,17
4591,32
4592,27
4593,14
4594,19
4595,24
4596,18
4597,22
4598,23
4599,20
4600,29
4601,23
4602,27
4603,28
4604,20
4605,16
4606,27
4607,12
4608,27
4609,15
4610,19
4611,26
4612,20
4613,26
4614,24
4615,17
4616,25
4617,19
4618,21
4619,23
4620,27
4621,23
4622,21
4623,18
4624,19
4625,24
4626,26
4627,17
4628,26
4629,25
4630,22
4631,18
4632,24
4633,19
4634,20
4635,14
4636,21
4637,26
4638,19
4639,20
4640,23
4641,25
4642,18
4643,18
4644,21
4645,28
4646,30
4647,23
4648,17
4649,20
4650,24
4651,18
4652,20
4653,17
4654,25
4655,19
4656,15
4657,14
4658,14
4659,32
4660,33
4661,16
4662,15
4663,29
4664,16
4665,23
4666,19
4667,20
4668,24
4669,18
4670,23
4671,20
4672,17
4673,21
4674,15
4675,21
4676,25
4677,25
4678,21
4679,14
4680,11
4681,19
4682,14
4683,23
4684,28
4685,23
4686,18
4687,26
4688,22
4689,25
4690,16
4691,21
4692,18
4693,18
4694,17
4695,20
4696,25
4697,28
4698,27
4699,20
4700,25
4701,16
4702,21
4703,19
4704,26
4705,19
4706,26
4707,11
4708,28
4709,18
4710,20
4711,12
4712,18
4713,17
4714,19
4715,18
4716,18
4717,13
4718,14
4719,18
4720,16
4721,13
4722,26
4723,19
4724,15
4725,15
4726,13
4727,14
4728,20
4729,19
4730,15
4731,17
4732,24
4733,7
4734,22
4735,28
4736,13
4737,14
4738,17
4739,18
4740,16
4741,14
4742,20
4743,15
4744,16
4745,22
4746,19
4747,22
4748,14
4749,15
4750,18
4751,25
4752,15
4753,22
4754,15
4755,13
4756,19
4757,15
4758,20
4759,16
4760,20
4761,20
4762,18
4763,23
4764,14
4765,18
4766,16
4767,22
4768,18
4769,18
4770,23
4771,18
4772,11
4773,11
4774,17
4775,23
4776,19
4777,15
4778,16
4779,17
4780,22
4781,10
4782,18
4783,13
4784,16
4785,13
4786,16
4787,15
4788,24
4789,24
4790,24
4791,21
4792,21
4793,18
4794,15
4795,12
4796,19
4797,21
4798,20
4799,18
4800,17
4801,15
4802,11
4803,17
4804,10
4805,16
4806,18
4807,14
4808,15
4809,19
4810,11
4811,15
4812,17
4813,17
4814,20
4815,14
4816,12
4817,14
4818,16
4819,12
4820,17
4821,14
4822,12
4823,23
4824,11
4825,17
4826,22
4827,17
4828,10
4829,10
4830,12
4831,9
4832,16
4833,19
4834,16
4835,14
4836,14
4837,7
4838,10
4839,13
4840,6
4841,10
4842,7
4843,9
4844,13
4845,13
4846,13
4847,13
4848,12
4849,11
4850,14
4851,7
4852,10
4853,12
4854,10
4855,16
4856,13
4857,13
4858,12
4859,10
4860,12
4861,14
4862,7
4863,17
4864,18
4865,13
4866,11
4867,13
4868,14
4869,13
4870,10
4871,16
4872,15
4873,12
4874,18
4875,12
4876,9
4877,7
4878,11
4879,12
4880,10
4881,14
4882,14
4883,11
4884,11
4885,15
4886,11
4887,9
4888,9
4889,17
4890,11
4891,6
4892,9
4893,9
4894,13
4895,7
4896,10
4897,9
4898,9
4899,8
4900,13
4901,10
4902,13
4903,12
4904,9
4905,7
4906,14
4907,7
4908,13
4909,6
4910,12
4911,13
4912,13
4913,11
4914,11
4915,17
4916,9
4917,9
4918,14
4919,10
4920,8
4921,11
4922,13
4923,11
4924,13
4925,10
4926,7
4927,6
4928,13
4929,13
4930,9
4931,8
4932,7
4933,12
4934,13
4935,16
4936,3
4937,9
4938,11
4939,13
4940,6
4941,17
4942,10
4943,4
4944,11
4945,11
4946,15
4947,9
4948,7
4949,14
4950,9
4951,9
4952,16
4953,5
4954,9
4955,12
4956,10
4957,11
4958,8
4959,11
4960,13
4961,7
4962,6
4963,8
4964,7
4965,7
4966,11
4967,10
4968,5
4969,9
4970,9
4971,11
4972,6
4973,12
4974,12
4975,9
4976,7
4977,9
4978,6
4979,13
4980,11
4981,10
4982,11
4983,6
4984,8
4985,8
4986,11
4987,9
4988,10
4989,9
4990,5
4991,12
4992,9
4993,10
4994,15
4995,10
4996,11
4997,10
4998,12
4999,14
5000,10
5001,10
5002,6
5003,8
5004,6
5005,9
5006,9
5007,8
5008,14
5009,7
5010,8
5011,9
5012,11
5013,6
5014,8
5015,12
5016,6
5017,6
5018,11
5019,7
5020,6
5021,7
5022,7
5023,9
5024,10
5025,7
5026,4
5027,9
5028,10
5029,7
5030,5
5031,10
5032,7
5033,7
5034,6
5035,14
5036,10
5037,9
5038,1
5039,5
5040,9
5041,8
5042,9
5043,4
5044,11
5045,11
5046,13
5047,5
5048,9
5049,14
5050,8
5051,7
5052,10
5053,8
5054,9
5055,4
5056,4
5057,8
5058,7
5059,8
5060,8
5061,10
5062,7
5063,8
5064,4
5065,6
5066,8
5067,8
5068,6
5069,9
5070,8
5071,11
5072,5
5073,8
5074,6
5075,8
5076,8
5077,7
5078,6
5079,1
5080,7
5081,14
5082,11
5083,10
5084,8
5085,7
5086,9
5087,9
5088,11
5089,5
5090,13
5091,10
5092,12
5093,10
5094,5
5095,8
5096,8
5097,11
5098,4
5099,11
5100,6
5101,9
5102,5
5103,10
5104,11
5105,10
5106,11
5107,9
5108,10
5109,5
5110,7
5111,12
5112,4
5113,9
5114,8
5115,5
5116,8
5117,9
5118,6
5119,4
5120,3
5121,10
5122,8
5123,11
5124,7
5125,8
5126,6
5127,11
5128,6
5129,8
5130,4
5131,7
5132,5
5133,11
5134,5
5135,9
5136,5
5137,13
5138,7
5139,8
5140,3
5141,7
5142,5
5143,10
5144,8
5145,7
5146,10
5147,7
5148,6
5149,3
5150,6
5151,10
5152,6
5153,10
5154,10
5155,11
5156,4
5157,7
5158,6
5159,3
5160,7
5161,6
5162,11
5163,7
5164,8
5165,6
5166,7
5167,8
5168,9
5169,12
5170,9
5171,7
5172,7
5173,9
5174,9
5175,9
5176,5
5177,2
5178,7
5179,10
5180,7
5181,6
5182,8
5183,9
5184,7
5185,5
5186,8
5187,8
5188,7
5189,6
5190,6
5191,4
5192,4
5193,4
5194,10
5195,7
5196,11
5197,14
5198,8
5199,10
5200,7
5201,7
5202,8
5203,8
5204,9
5205,11
5206,6
5207,5
5208,11
5209,8
5210,8
5211,13
5212,5
5213,8
5214,6
5215,6
5216,11
5217,11
5218,9
5219,3
5220,6
5221,4
5222,7
5223,4
5224,5
5225,7
5226,10
5227,8
5228,1
5229,7
5230,6
5231,6
5232,4
5233,3
5234,4
5235,5
5236,6
5237,10
5238,5
5239,8
5240,10
5241,3
5242,7
5243,10
5244,10
5245,9
5246,8
5247,7
5248,5
5249,9
5250,6
5251,11
5252,4
5253,7
5254,2
5255,5
5256,6
5257,7
5258,7
5259,5
5260,1
5261,7
5262,5
5263,12
5264,5
5265,11
5266,6
5267,2
5268,4
5269,8
5270,6
5271,8
5272,11
5273,13
5274,5
5275,6
5276,11
5277,9
5278,8
5279,8
5280,7
5281,4
5282,12
5283,5
5284,4
5285,6
5286,9
5287,5
5288,6
5289,9
5290,7
5291,3
5292,6
5293,7
5294,2
5295,6
5296,4
5297,3
5298,4
5299,3
5300,2
5301,7
5302,7
5303,5
5304,7
5305,10
5306,5
5307,6
5308,4
5309,8
5310,5
5311,8
5312,8
5313,5
5314,10
5315,8
5316,4
5317,4
5318,1
5319,5
5320,6
5321,2
5322,5
5323,6
5324,6
5325,7
5326,10
5327,7
5328,10
5329,7
5330,3
5331,9
5332,3
5333,8
5334,2
5335,9
5336,3
5337,10
5338,7
5339,2
5340,2
5341,5
5342,5
5343,9
5344,7
5345,8
5346,3
5347,3
5348,2
5349,2
5350,9
5351,2
5352,7
5353,1
5354,4
5355,5
5356,6
5357,3
5358,6
5359,5
5360,11
5361,4
5362,3
5363,9
5364,7
5365,5
5366,7
5367,4
5368,6
5369,4
5370,8
5371,3
5372,4
5373,8
5374,3
5375,7
5376,5
5377,4
5378,6
5379,7
5380,6
5381,3
5382,6
5383,8
5384,5
5385,12
5386,4
5387,7
5388,6
5389,5
5390,8
5391,3
5392,6
5393,7
5394,4
5395,5
5396,10
5397,8
5398,3
5399,8
5400,6
5401,8
5402,4
5403,6
5404,4
5405,5
5406,5
5407,8
5408,7
5409,5
5410,7
5411,5
5412,10
5413,11
5414,9
5415,7
5416,10
5417,4
5418,8
5419,7
5420,6
5421,6
5422,8
5423,12
5424,7
5425,8
5426,10
5427,4
5428,4
5429,5
5430,5
5431,4
5432,5
5433,9
5434,8
5435,4
5436,8
5437,6
5438,10
5439,4
5440,13
5441,8
5442,7
5443,8
5444,5
5445,7
5446,13
5447,7
5448,5
5449,9
5450,8
5451,4
5452,8
5453,5
5454,11
5455,10
5456,13
5457,10
5458,8
5459,7
5460,7
5461,2
5462,6
5463,9
5464,5
5465,9
5466,6
5467,11
5468,10
5469,9
5470,9
5471,8
5472,6
5473,4
5474,5
5475,14
5476,10
5477,6
5478,8
5479,5
5480,9
5481,15
5482,8
5483,8
5484,9
5485,7
5486,9
5487,7
5488,8
5489,12
5490,8
5491,13
5492,6
5493,12
5494,4
5495,11
5496,5
5497,8
5498,10
5499,13
5500,10
5501,7
5502,13
5503,11
5504,8
5505,11
5506,11
5507,8
5508,8
5509,8
5510,7
5511,10
5512,12
5513,20
5514,10
5515,16
5516,14
5517,13
5518,9
5519,16
5520,16
5521,9
5522,17
5523,11
5524,11
5525,16
5526,18
5527,11
5528,14
5529,15
5530,11
5531,9
5532,9
5533,15
5534,15
5535,11
5536,20
5537,12
5538,9
5539,15
5540,21
5541,10
5542,17
5543,26
5544,20
5545,16
5546,14
5547,7
5548,17
5549,26
5550,12
5551,14
5552,20
5553,17
5554,24
5555,25
5556,16
5557,11
5558,26
5559,18
5560,13
5561,23
5562,24
5563,22
5564,21
5565,20
5566,17
5567,26
5568,19
5569,20
5570,20
5571,18
5572,26
5573,22
5574,17
5575,22
5576,20
5577,19
5578,24
5579,18
5580,26
5581,34
5582,25
5583,26
5584,24
5585,23
5586,26
5587,14
5588,22
5589,21
5590,23
5591,26
5592,19
5593,23
5594,20
5595,21
5596,29
5597,28
5598,30
5599,24
5600,29
5601,32
5602,28
5603,34
5604,31
5605,26
5606,30
5607,17
5608,36
5609,26
5610,29
5611,24
5612,26
5613,26
5614,27
5615,20
5616,39
5617,33
5618,35
5619,29
5620,31
5621,35
5622,36
5623,46
5624,41
5625,26
5626,30
5627,30
5628,38
5629,32
5630,39
5631,24
5632,31
5633,28
5634,50
5635,40
5636,32
5637,36
5638,28
5639,35
5640,39
5641,31
5642,39
5643,40
5644,47
5645,32
5646,32
5647,32
5648,29
5649,42
5650,49
5651,36
5652,39
5653,54
5654,35
5655,38
5656,42
5657,42
5658,48
5659,43
5660,47
5661,31
5662,51
5663,33
5664,46
5665,37
5666,45
5667,35
5668,46
5669,46
5670,35
5671,46
5672,46
5673,54
5674,32
5675,46
5676,53
5677,48
5678,49
5679,55
5680,40
5681,39
5682,48
5683,48
5684,54
5685,64
5686,53
5687,52
5688,50
5689,55
5690,46
5691,54
5692,54
5693,47
5694,45
5695,46
5696,35
5697,47
5698,54
5699,50
5700,55
5701,49
5702,49
5703,59
5704,64
5705,59
5706,54
5707,54
5708,52
5709,52
5710,48
5711,56
5712,52
5713,49
5714,72
5715,62
5716,45
5717,47
5718,62
5719,53
5720,52
5721,61
5722,62
5723,53
5724,57
5725,50
5726,56
5727,69
5728,57
5729,60
5730,58
5731,59
5732,46
5733,72
5734,62
5735,58
5736,74
5737,55
5738,65
5739,54
5740,59
5741,56
5742,63
5743,69
5744,64
5745,50
5746,67
5747,66
5748,71
5749,70
5750,55
5751,65
5752,61
5753,43
5754,61
5755,46
5756,67
5757,62
5758,60
5759,77
5760,80
5761,67
5762,64
5763,64
5764,75
5765,53
5766,63
5767,61
5768,71
5769,71
5770,64
5771,59
5772,69
5773,50
5774,68
5775,60
5776,74
5777,76
5778,67
5779,48
5780,77
5781,64
5782,72
5783,53
5784,54
5785,59
5786,59
5787,66
5788,65
5789,67
5790,67
5791,62
5792,68
5793,57
5794,59
5795,54
