 ,0
1220,140
1221,126
1222,123
1223,115
1224,129
1225,132
1226,138
1227,139
1228,126
1229,140
1230,154
1231,145
1232,155
1233,133
1234,146
1235,154
1236,157
1237,158
1238,172
1239,178
1240,141
1241,164
1242,149
1243,150
1244,131
1245,165
1246,133
1247,156
1248,148
1249,148
1250,152
1251,166
1252,156
1253,138
1254,149
1255,162
1256,146
1257,123
1258,157
1259,160
1260,146
1261,138
1262,147
1263,145
1264,125
1265,168
1266,160
1267,145
1268,144
1269,140
1270,136
1271,149
1272,161
1273,138
1274,148
1275,137
1276,159
1277,144
1278,143
1279,152
1280,141
1281,140
1282,138
1283,146
1284,134
1285,152
1286,152
1287,167
1288,160
1289,170
1290,142
1291,139
1292,131
1293,153
1294,163
1295,152
1296,143
1297,132
1298,133
1299,172
1300,171
1301,150
1302,153
1303,166
1304,147
1305,152
1306,156
1307,164
1308,141
1309,148
1310,174
1311,190
1312,164
1313,159
1314,177
1315,169
1316,168
1317,174
1318,181
1319,187
1320,214
1321,201
1322,185
1323,207
1324,191
1325,173
1326,165
1327,164
1328,207
1329,163
1330,187
1331,166
1332,193
1333,203
1334,171
1335,164
1336,205
1337,204
1338,189
1339,170
1340,164
1341,187
1342,198
1343,179
1344,164
1345,165
1346,203
1347,177
1348,172
1349,176
1350,183
1351,190
1352,175
1353,158
1354,158
1355,177
1356,198
1357,200
1358,189
1359,163
1360,185
1361,194
1362,182
1363,202
1364,172
1365,193
1366,173
1367,173
1368,163
1369,173
1370,160
1371,190
1372,194
1373,174
1374,154
1375,187
1376,174
1377,160
1378,186
1379,172
1380,176
1381,166
1382,172
1383,161
1384,182
1385,150
1386,172
1387,166
1388,172
1389,179
1390,166
1391,179
1392,197
1393,181
1394,186
1395,173
1396,211
1397,194
1398,168
1399,169
1400,185
1401,190
1402,203
1403,203
1404,200
1405,215
1406,199
1407,216
1408,212
1409,210
1410,202
1411,167
1412,193
1413,211
1414,206
1415,218
1416,187
1417,181
1418,195
1419,203
1420,205
1421,209
1422,218
1423,162
1424,213
1425,212
1426,193
1427,184
1428,210
1429,224
1430,209
1431,208
1432,212
1433,218
1434,188
1435,205
1436,198
1437,197
1438,211
1439,194
1440,193
1441,205
1442,221
1443,245
1444,243
1445,215
1446,214
1447,233
1448,218
1449,207
1450,186
1451,196
1452,211
1453,184
1454,203
1455,195
1456,201
1457,215
1458,182
1459,192
1460,197
1461,201
1462,200
1463,213
1464,200
1465,204
1466,223
1467,186
1468,204
1469,191
1470,215
1471,201
1472,183
1473,202
1474,209
1475,187
1476,213
1477,176
1478,230
1479,192
1480,213
1481,200
1482,197
1483,170
1484,213
1485,199
1486,209
1487,211
1488,217
1489,211
1490,215
1491,198
1492,195
1493,200
1494,206
1495,201
1496,206
1497,209
1498,202
1499,213
1500,206
1501,217
1502,196
1503,217
1504,221
1505,194
1506,224
1507,224
1508,209
1509,220
1510,204
1511,209
1512,199
1513,190
1514,230
1515,187
1516,182
1517,216
1518,214
1519,222
1520,212
1521,204
1522,200
1523,232
1524,240
1525,217
1526,228
1527,213
1528,232
1529,234
1530,230
1531,252
1532,203
1533,219
1534,197
1535,216
1536,233
1537,212
1538,225
1539,209
1540,225
1541,229
1542,201
1543,227
1544,231
1545,223
1546,195
1547,210
1548,208
1549,195
1550,207
1551,210
1552,219
1553,204
1554,188
1555,210
1556,228
1557,216
1558,187
1559,193
1560,178
1561,214
1562,240
1563,189
1564,224
1565,208
1566,229
1567,221
1568,231
1569,206
1570,199
1571,240
1572,247
1573,231
1574,203
1575,187
1576,223
1577,243
1578,217
1579,217
1580,203
1581,201
1582,190
1583,223
1584,230
1585,200
1586,255
1587,206
1588,238
1589,213
1590,214
1591,229
1592,203
1593,239
1594,225
1595,203
1596,229
1597,202
1598,217
1599,213
1600,225
1601,214
1602,229
1603,220
1604,236
1605,215
1606,203
1607,236
1608,236
1609,235
1610,236
1611,217
1612,287
1613,271
1614,231
1615,224
1616,228
1617,218
1618,217
1619,235
1620,252
1621,210
1622,252
1623,215
1624,231
1625,251
1626,243
1627,230
1628,231
1629,235
1630,193
1631,224
1632,205
1633,216
1634,221
1635,234
1636,198
1637,240
1638,211
1639,224
1640,237
1641,212
1642,206
1643,240
1644,216
1645,252
1646,239
1647,214
1648,243
1649,197
1650,248
1651,257
1652,226
1653,263
1654,244
1655,235
1656,228
1657,244
1658,247
1659,229
1660,240
1661,213
1662,236
1663,213
1664,207
1665,237
1666,248
1667,233
1668,234
1669,207
1670,206
1671,221
1672,219
1673,209
1674,198
1675,227
1676,246
1677,226
1678,256
1679,248
1680,237
1681,206
1682,224
1683,229
1684,247
1685,207
1686,213
1687,224
1688,251
1689,224
1690,261
1691,227
1692,252
1693,256
1694,243
1695,257
1696,260
1697,261
1698,238
1699,251
1700,259
1701,273
1702,249
1703,208
1704,269
1705,230
1706,225
1707,242
1708,256
1709,258
1710,227
1711,284
1712,234
1713,221
1714,227
1715,213
1716,237
1717,217
1718,235
1719,254
1720,221
1721,235
1722,234
1723,241
1724,237
1725,234
1726,218
1727,254
1728,219
1729,219
1730,261
1731,227
1732,229
1733,259
1734,252
1735,247
1736,250
1737,238
1738,223
1739,264
1740,239
1741,247
1742,247
1743,273
1744,259
1745,266
1746,248
1747,253
1748,235
1749,257
1750,227
1751,241
1752,250
1753,255
1754,254
1755,236
1756,213
1757,256
1758,254
1759,247
1760,249
1761,253
1762,255
1763,239
1764,250
1765,246
1766,270
1767,230
1768,233
1769,229
1770,252
1771,250
1772,233
1773,246
1774,248
1775,244
1776,259
1777,262
1778,262
1779,291
1780,277
1781,249
1782,261
1783,263
1784,240
1785,250
1786,243
1787,246
1788,239
1789,236
1790,265
1791,225
1792,284
1793,225
1794,259
1795,245
1796,250
1797,239
1798,237
1799,249
1800,245
1801,255
1802,247
1803,241
1804,266
1805,237
1806,252
1807,219
1808,250
1809,242
1810,214
1811,247
1812,275
1813,292
1814,250
1815,253
1816,274
1817,263
1818,222
1819,267
1820,262
1821,273
1822,271
1823,272
1824,242
1825,255
1826,247
1827,277
1828,231
1829,253
1830,234
1831,245
1832,237
1833,254
1834,233
1835,230
1836,258
1837,234
1838,247
1839,224
1840,236
1841,259
1842,245
1843,190
1844,249
1845,247
1846,236
1847,216
1848,246
1849,241
1850,253
1851,259
1852,224
1853,250
1854,227
1855,221
1856,255
1857,238
1858,232
1859,240
1860,232
1861,264
1862,236
1863,243
1864,266
1865,235
1866,221
1867,238
1868,260
1869,223
1870,232
1871,227
1872,201
1873,190
1874,225
1875,229
1876,244
1877,217
1878,225
1879,251
1880,220
1881,215
1882,207
1883,232
1884,201
1885,233
1886,233
1887,212
1888,239
1889,213
1890,199
1891,195
1892,217
1893,229
1894,222
1895,226
1896,227
1897,222
1898,218
1899,223
1900,247
1901,219
1902,215
1903,207
1904,239
1905,210
1906,240
1907,206
1908,229
1909,199
1910,212
1911,226
1912,219
1913,215
1914,221
1915,212
1916,207
1917,212
1918,202
1919,201
1920,220
1921,205
1922,187
1923,221
1924,193
1925,186
1926,198
1927,212
1928,178
1929,179
1930,183
1931,190
1932,204
1933,228
1934,188
1935,188
1936,199
1937,195
1938,176
1939,182
1940,186
1941,202
1942,193
1943,209
1944,190
1945,192
1946,187
1947,183
1948,202
1949,162
1950,170
1951,185
1952,203
1953,190
1954,186
1955,189
1956,173
1957,189
1958,165
1959,175
1960,177
1961,172
1962,192
1963,159
1964,171
1965,190
1966,182
1967,172
1968,152
1969,166
1970,154
1971,175
1972,148
1973,158
1974,161
1975,149
1976,162
1977,172
1978,180
1979,184
1980,155
1981,164
1982,170
1983,170
1984,197
1985,188
1986,175
1987,166
1988,182
1989,163
1990,157
1991,204
1992,140
1993,162
1994,173
1995,177
1996,164
1997,129
1998,165
1999,155
2000,169
2001,163
2002,169
2003,153
2004,161
2005,137
2006,163
2007,156
2008,149
2009,148
2010,149
2011,150
2012,144
2013,170
2014,162
2015,163
2016,180
2017,152
2018,164
2019,150
2020,143
2021,158
2022,146
2023,158
2024,156
2025,134
2026,160
2027,144
2028,162
2029,151
2030,176
2031,173
2032,136
2033,142
2034,168
2035,117
2036,166
2037,151
2038,124
2039,150
2040,121
2041,136
2042,137
2043,141
2044,130
2045,144
2046,125
2047,119
2048,137
2049,126
2050,139
2051,152
2052,155
2053,149
2054,125
2055,146
2056,136
2057,124
2058,145
2059,133
2060,125
2061,130
2062,134
2063,161
2064,152
2065,139
2066,148
2067,157
2068,146
2069,165
2070,132
2071,163
2072,159
2073,135
2074,146
2075,143
2076,122
2077,150
2078,150
2079,140
2080,133
2081,150
2082,148
2083,123
2084,125
2085,130
2086,132
2087,137
2088,121
2089,136
2090,113
2091,129
2092,126
2093,130
2094,150
2095,136
2096,126
2097,123
2098,126
2099,129
2100,131
2101,132
2102,134
2103,128
2104,117
2105,127
2106,123
2107,124
2108,144
2109,126
2110,149
2111,137
2112,133
2113,143
2114,129
2115,132
2116,141
2117,133
2118,127
2119,119
2120,126
2121,119
2122,127
2123,131
2124,116
2125,133
2126,114
2127,126
2128,115
2129,118
2130,122
2131,136
2132,113
2133,118
2134,123
2135,122
2136,118
2137,134
2138,131
2139,110
2140,108
2141,125
2142,124
2143,109
2144,122
2145,124
2146,124
2147,108
2148,110
2149,116
2150,114
2151,138
2152,123
2153,134
2154,131
2155,140
2156,123
2157,134
2158,123
2159,127
2160,120
2161,123
2162,132
2163,126
2164,114
2165,135
2166,128
2167,110
2168,116
2169,122
2170,109
2171,114
2172,118
2173,121
2174,108
2175,116
2176,119
2177,145
2178,118
2179,131
2180,110
2181,98
2182,121
2183,98
2184,107
2185,100
2186,104
2187,90
2188,133
2189,102
2190,117
2191,135
2192,117
2193,113
2194,108
2195,136
2196,119
2197,125
2198,120
2199,126
2200,98
2201,120
2202,116
2203,113
2204,108
2205,105
2206,122
2207,119
2208,106
2209,128
2210,119
2211,116
2212,117
2213,113
2214,118
2215,105
2216,95
2217,104
2218,104
2219,108
2220,108
2221,101
2222,108
2223,100
2224,112
2225,120
2226,103
2227,99
2228,126
2229,104
2230,118
2231,109
2232,110
2233,101
2234,112
2235,111
2236,128
2237,106
2238,104
2239,116
2240,132
2241,119
2242,107
2243,127
2244,103
2245,103
2246,119
2247,115
2248,96
2249,116
2250,104
2251,122
2252,105
2253,105
2254,116
2255,94
2256,98
2257,112
2258,102
2259,89
2260,112
2261,109
2262,100
2263,101
2264,125
2265,85
2266,87
2267,112
2268,89
2269,95
2270,124
2271,100
2272,111
2273,104
2274,112
2275,114
2276,119
2277,105
2278,110
2279,121
2280,125
2281,115
2282,95
2283,109
2284,103
2285,104
2286,94
2287,115
2288,97
2289,96
2290,102
2291,103
2292,105
2293,100
2294,104
2295,95
2296,95
2297,114
2298,118
2299,91
2300,72
2301,99
2302,80
2303,108
2304,105
2305,92
2306,102
2307,103
2308,90
2309,87
2310,105
2311,106
2312,104
2313,109
2314,107
2315,99
2316,99
2317,106
2318,110
2319,98
2320,100
2321,96
2322,103
2323,99
2324,122
2325,118
2326,96
2327,104
2328,107
2329,92
2330,94
2331,112
2332,92
2333,96
2334,106
2335,100
2336,103
2337,101
2338,96
2339,102
2340,80
2341,89
2342,109
2343,105
2344,87
2345,116
2346,100
2347,118
2348,91
2349,88
2350,81
2351,98
2352,104
2353,100
2354,100
2355,102
2356,94
2357,106
2358,112
2359,97
2360,109
2361,102
2362,98
2363,101
2364,107
2365,96
2366,101
2367,123
2368,113
2369,97
2370,87
2371,103
2372,107
2373,105
2374,95
2375,111
2376,97
2377,98
2378,85
2379,95
2380,93
2381,79
2382,108
2383,93
2384,94
2385,97
2386,97
2387,93
2388,96
2389,84
2390,74
2391,102
2392,88
2393,93
2394,113
2395,105
2396,106
2397,88
2398,83
2399,94
2400,114
2401,100
2402,103
2403,117
2404,80
2405,121
2406,104
2407,104
2408,104
2409,106
2410,100
2411,87
2412,100
2413,87
2414,92
2415,93
2416,98
2417,93
2418,88
2419,90
2420,116
2421,102
2422,95
2423,102
2424,113
2425,89
2426,99
2427,95
2428,89
2429,65
2430,96
2431,92
2432,110
2433,90
2434,107
2435,77
2436,85
2437,109
2438,96
2439,121
2440,100
2441,117
2442,81
2443,108
2444,100
2445,101
2446,90
2447,107
2448,117
2449,112
2450,99
2451,86
2452,87
2453,94
2454,97
2455,93
2456,96
2457,109
2458,88
2459,102
2460,94
2461,97
2462,97
2463,92
2464,95
2465,84
2466,92
2467,88
2468,105
2469,98
2470,86
2471,88
2472,97
2473,90
2474,98
2475,101
2476,80
2477,98
2478,91
2479,97
2480,103
2481,84
2482,100
2483,99
2484,96
2485,94
2486,77
2487,97
2488,86
2489,98
2490,116
2491,99
2492,91
2493,98
2494,110
2495,87
2496,86
2497,96
2498,97
2499,110
2500,93
2501,86
2502,91
2503,83
2504,83
2505,84
2506,83
2507,96
2508,80
2509,90
2510,88
2511,82
2512,105
2513,77
2514,104
2515,101
2516,110
2517,99
2518,85
2519,99
2520,103
2521,100
2522,86
2523,90
2524,90
2525,94
2526,89
2527,105
2528,113
2529,93
2530,91
2531,95
2532,103
2533,121
2534,124
2535,104
2536,82
2537,84
2538,89
2539,87
2540,75
2541,91
2542,88
2543,100
2544,83
2545,84
2546,104
2547,86
2548,84
2549,91
2550,79
2551,99
2552,114
2553,100
2554,105
2555,80
2556,97
2557,84
2558,91
2559,104
2560,81
2561,109
2562,98
2563,88
2564,88
2565,94
2566,113
2567,87
2568,111
2569,97
2570,110
2571,113
2572,87
2573,97
2574,100
2575,102
2576,96
2577,100
2578,95
2579,110
2580,90
2581,93
2582,90
2583,104
2584,86
2585,100
2586,110
2587,85
2588,87
2589,102
2590,111
2591,96
2592,89
2593,91
2594,101
2595,105
2596,87
2597,96
2598,88
2599,83
2600,113
2601,108
2602,94
2603,93
2604,101
2605,107
2606,105
2607,99
2608,107
2609,96
2610,112
2611,118
2612,98
2613,131
2614,95
2615,91
2616,108
2617,110
2618,123
2619,121
2620,115
2621,102
2622,107
2623,90
2624,114
2625,104
2626,101
2627,110
2628,110
2629,104
2630,116
2631,106
2632,91
2633,84
2634,102
2635,103
2636,106
2637,101
2638,107
2639,107
2640,113
2641,124
2642,96
2643,113
2644,117
2645,118
2646,124
2647,122
2648,89
2649,106
2650,114
2651,118
2652,127
2653,100
2654,119
2655,133
2656,138
2657,135
2658,123
2659,144
2660,125
2661,133
2662,126
2663,170
2664,92
2665,147
2666,146
2667,116
2668,129
2669,128
2670,128
2671,139
2672,132
2673,119
2674,153
2675,139
2676,140
2677,130
2678,146
2679,141
2680,128
2681,148
2682,128
2683,127
2684,127
2685,160
2686,174
2687,158
2688,160
2689,159
2690,162
2691,166
2692,170
2693,179
2694,162
2695,168
2696,187
2697,179
2698,201
2699,206
2700,178
2701,192
2702,189
2703,166
2704,198
2705,190
2706,194
2707,187
2708,199
2709,196
2710,194
2711,209
2712,227
2713,223
2714,184
2715,219
2716,204
2717,216
2718,238
2719,211
2720,228
2721,240
2722,214
2723,239
2724,234
2725,234
2726,269
2727,251
2728,239
2729,240
2730,258
2731,268
2732,294
2733,278
2734,310
2735,304
2736,317
2737,347
2738,306
2739,316
2740,345
2741,336
2742,322
2743,341
2744,361
2745,345
2746,355
2747,332
2748,333
2749,362
2750,362
2751,347
2752,360
2753,362
2754,381
2755,369
2756,394
2757,374
2758,438
2759,394
2760,387
2761,426
2762,428
2763,418
2764,450
2765,417
2766,485
2767,443
2768,476
2769,448
2770,497
2771,548
2772,495
2773,495
2774,596
2775,587
2776,536
2777,595
2778,611
2779,532
2780,617
2781,586
2782,606
2783,647
2784,585
2785,620
2786,617
2787,656
2788,590
2789,660
2790,649
2791,588
2792,629
2793,696
2794,677
2795,667
2796,683
2797,725
2798,716
2799,686
2800,735
2801,685
2802,711
2803,727
2804,766
2805,737
2806,776
2807,755
2808,794
2809,821
2810,806
2811,810
2812,861
2813,890
2814,873
2815,914
2816,894
2817,945
2818,948
2819,948
2820,989
2821,994
2822,984
2823,991
2824,1046
2825,1055
2826,1005
2827,1041
2828,1032
2829,1000
2830,1005
2831,1093
2832,1006
2833,1058
2834,1034
2835,1076
2836,1073
2837,1102
2838,1090
2839,1097
2840,1078
2841,1069
2842,1082
2843,1126
2844,1105
2845,1139
2846,1131
2847,1124
2848,1156
2849,1169
2850,1181
2851,1211
2852,1198
2853,1232
2854,1269
2855,1257
2856,1277
2857,1322
2858,1397
2859,1307
2860,1452
2861,1454
2862,1462
2863,1416
2864,1473
2865,1455
2866,1475
2867,1517
2868,1381
2869,1495
2870,1429
2871,1486
2872,1496
2873,1444
2874,1465
2875,1489
2876,1527
2877,1415
2878,1486
2879,1504
2880,1525
2881,1493
2882,1545
2883,1518
2884,1496
2885,1621
2886,1545
2887,1573
2888,1574
2889,1578
2890,1532
2891,1619
2892,1589
2893,1599
2894,1662
2895,1682
2896,1733
2897,1731
2898,1628
2899,1756
2900,1762
2901,1760
2902,1857
2903,1809
2904,1829
2905,1858
2906,1830
2907,1749
2908,1886
2909,1833
2910,1844
2911,1804
2912,1761
2913,1751
2914,1820
2915,1782
2916,1773
2917,1776
2918,1833
2919,1793
2920,1823
2921,1811
2922,1841
2923,1753
2924,1872
2925,1762
2926,1819
2927,1783
2928,1829
2929,1830
2930,1841
2931,1842
2932,1830
2933,1953
2934,1917
2935,1830
2936,1811
2937,1885
2938,1920
2939,1902
2940,1878
2941,1922
2942,1977
2943,1967
2944,2067
2945,2086
2946,1952
2947,1951
2948,1986
2949,2008
2950,1977
2951,1876
2952,1912
2953,1922
2954,1903
2955,1800
2956,1841
2957,1889
2958,1879
2959,1849
2960,1800
2961,1887
2962,1813
2963,1869
2964,1843
2965,1847
2966,1891
2967,1846
2968,1823
